pmid	geneId	diseaseId	g_name	d_name	is_befree	is_dtminer	is_ft1	hit_ft1	hit_abs	1st_label	2nd_label	is_ner_error	is_complex	have_s	target_sentences	in abs	in_intro	in_method	in_result	in_diss	in_conclusion	Have -	S no strong	comment	is_target_knowledge
20058253	2064	D002609	HER2	CHS | alfalfa CHS	1	1	1.0	9	1.0	1.0	1.0				Screening chalcone synthase (CHS) reaction products against BT-474 cells resulted in identification of several trifluoromethylcinnamoyl-based polyketides that showed strong suppression of the HER2-associated PI3K/AKT signaling pathway	1.0			1.0						1.0
20161399	5901	D008607	ran	retarded | mentally retarded	1	1		0	4.0	0.0	0.0	Gk													
20541258	1082	D017359	CGB | hCGbeta	HELLP syndrome	1	1		0	2.0	1.0	1.0				Out of the 350 differentially expressed genes in preeclampsia and 554 genes in HELLP syndrome, 224 genes (including LEP, CGB, LHB, INHA, SIGLEC6, PAPPA2, TREM1, and FLT1) changed in the same direction (elevated or reduced) in both syndromes.	1.0			1.0						1.0
20541258	2321	D017359	FLT1	HELLP syndrome	1	1	1.0	3	1.0	1.0	1.0				Out of the 350 differentially expressed genes in preeclampsia and 554 genes in HELLP syndrome, 224 genes (including LEP, CGB, LHB, INHA, SIGLEC6, PAPPA2, TREM1, and FLT1) changed in the same direction (elevated or reduced) in both syndromes.	1.0			1.0						1.0
20541258	3623	D017359	INHA	HELLP syndrome	0	0		0	1.0	1.0	1.0				Out of the 350 differentially expressed genes in preeclampsia and 554 genes in HELLP syndrome, 224 genes (including LEP, CGB, LHB, INHA, SIGLEC6, PAPPA2, TREM1, and FLT1) changed in the same direction (elevated or reduced) in both syndromes.	1.0									1.0
20541258	3952	D017359	LEP | leptin	HELLP syndrome	1	0		0	2.0	1.0	1.0				Out of the 350 differentially expressed genes in preeclampsia and 554 genes in HELLP syndrome, 224 genes (including LEP, CGB, LHB, INHA, SIGLEC6, PAPPA2, TREM1, and FLT1) changed in the same direction (elevated or reduced) in both syndromes.	1.0			2.0						1.0
20541258	3972	D017359	LHB | LHbeta	HELLP syndrome	1	1	1.0	7	3.0	1.0	1.0				Out of the 350 differentially expressed genes in preeclampsia and 554 genes in HELLP syndrome, 224 genes (including LEP, CGB, LHB, INHA, SIGLEC6, PAPPA2, TREM1, and FLT1) changed in the same direction (elevated or reduced) in both syndromes.	1.0			2.0						1.0
20541258	4257	D017359	MGST1 | microsomal glutathione S-transferase-1 | microsomal glutathione -S-transferase-1	HELLP syndrome	1	1	1.0	9	1.0	1.0	1.0				ARHGEF4 and MGST1 had significantly higher expression in HELLP syndrome than in preeclampsia				2.0	1.0					1.0
20541258	50649	D017359	ARHGEF4 | Rho guanine nucleotide exchange factor-4	HELLP syndrome	1	1	1.0	5	1.0	1.0	1.0				ARHGEF4 and MGST1 had significantly higher expression in HELLP syndrome than in preeclampsia				2.0	1.0					1.0
20541258	970	D017359	CD70	HELLP syndrome	1	1		0	1.0	1.0	1.0				Beyond these, KIT, CD70, GHR, CCL24, OSMR, CS3CR1, and PDGRFA were also differentially regulated in this pathway in HELLP syndrome.				1.0						1.0
20629634	6786	D020279	STIM1 | stromal interaction molecule 1	central nervous system myelination	0	0	1.0	7	3.0	0.0	0.0														
20633576	24	D000080362	ABCA4 | abca4 | STGD1 | RP19 | Abca4	dominant Stargardt macular degeneration | Stargardt disease | Autosomal recessive Stargardt disease | Stargardt | Stargardt macular degeneration | Stargardt diseases | autosomal recessive Stargardt macular degeneration | autosomal recessive Stargardt disease | Stargardt-like disease	1	1	1.0	9			1.0				Autosomal recessive Stargardt disease, the most common macular dystrophy, is caused by mutations in the gene encoding ABCA4	1.0	1.0				1.0				
20633576	6785	D000080362	ELOVL4 | STGD3 | Elovl4 | Stgd3	dominant Stargardt macular degeneration | Stargardt disease | Autosomal recessive Stargardt disease | Stargardt | Stargardt macular degeneration | Stargardt diseases | autosomal recessive Stargardt macular degeneration | autosomal recessive Stargardt disease | Stargardt-like disease	1	1	1.0	6	2.0	1.0	1.0				An autosomal dominant form of Stargardt disease also known as Stargardt-like dystrophy is caused by mutations in a gene encoding ELOVL4	2.0	3.0				2.0			intro+concl	1.0
20806040	6010	C538365	rhodopsin | Rhodopsin	retinitis pigmentosa | autosomal dominant retinitis pigmentosa	1	1	1.0	7			1.0				The P23H mutation in the rhodopsin gene was the first identified as a cause of autosomal dominant retinitis pigmentosa in humans.		1.0			1.0					
20806040	6010	C566527	rhodopsin | Rhodopsin	structural abnormalities	0	0	1.0	3			0.0														
20806040	6010	D012162	rhodopsin | Rhodopsin	hereditary retinal degenerations | retinal degeneration | retinal degenerations	1	1		0	1.0	1.0	1.0				High levels of retinal docosahexaenoic acid do not protect mice expressing the VPP rhodopsin mutation from retinal degeneration.	1.0	1.0								1.0
21147502	2064	D010051	HER2	ovarian cancer	1	1	1.0	7	1.0	0.5	1.0	Dr			We chose two tumor models with different HER2 expression levels as examples: SKOV3 human ovarian cancer (high HER2 expression) and PC-3 human prostate carcinoma		1.0		1.0						
21147502	2064	D011472	HER2	prostate carcinoma	1	1	1.0	5			1.0	Dr			We chose two tumor models with different HER2 expression levels as examples: SKOV3 human ovarian cancer (high HER2 expression) and PC-3 human prostate carcinoma		1.0		1.0						
21147502	2064	D013274	HER2	gastric cancers	1	1	1.0	5			1.0				HER2 is a well-established tumor target overexpressed in a wide variety of cancers, including breast, ovarian, lung, and gastric cancers. 		1.0								
21318045	91851	D020191	cHL	HRS	1	1	1.0	5			0.0	Dki													
21352476	22060	D009410	p53	neuronal injury | neuronal death	0	0		0	1.0	0.0	0.0														
21352476	4842	D009410	nNOS	neuronal injury | neuronal death	0	0		0	1.0	0.0	0.0														
21352476	4843	D009410	iNOS	neuronal injury | neuronal death	0	0	1.0	5	1.0	0.0	0.0														
21364575	10178	D001943	TNM	breast cancer deaths | breast cancer | breast cancers	0	0		0	4.0	0.0	0.0	Gk												tumour node metastasis	
21364575	6541	D001943	ERR	breast cancer deaths | breast cancer | breast cancers	0	0		0	3.0	0.0	0.0	Gk												excess relative risk	
21364575	672	D001943	BRCA1	breast cancer deaths | breast cancer | breast cancers	0	1		0	3.0	1.0	1.0				However, screening in this age group in the Netherlands is only recommended when women are at high risk for breast cancer, for instance because of an inherited BRCA1 or BRCA2 gene mutation.				1.0					background knowledge in result	0.0
21364575	675	D001943	BRCA2	breast cancer deaths | breast cancer | breast cancers	0	1		0	3.0	1.0	1.0				However, screening in this age group in the Netherlands is only recommended when women are at high risk for breast cancer, for instance because of an inherited BRCA1 or BRCA2 gene mutation.				1.0					background knowledge in result	0.0
21388547	10273	D001943	dChip | dchip	breast cancer	0	0	1.0	8	1.0	0.0	0.0	Gk													
21388547	10273	D009101	dChip | dchip	multiple myeloma | myeloma	1	1	1.0	8	2.0	0.0	0.0	Gk													
21396159	3557	C566610	IL-1 receptor antagonist | IL-1Ra	longitudinal axis	0	0	1.0	6			0.0	Dk													
21396159	3557	D001172	IL-1 receptor antagonist | IL-1Ra	rheumatoid arthritis	0	0	1.0	6			1.0				we also applied the IL-1 receptor antagonist (Amgen Kineret , anakinra). Kineret is typically used in humans to treat rheumatoid arthritis and is known to cross the BBB.		1.0								
21396159	3557	D003920	IL-1 receptor antagonist | IL-1Ra	diabetes	0	0	1.0	4			0.0		n												
21396159	3557	D006130	IL-1 receptor antagonist | IL-1Ra	detrimental hippocampal growth	0	0	1.0	6			0.0														
21396159	3557	D006331	IL-1 receptor antagonist | IL-1Ra	heart disease	0	0	1.0	6			0.0														
21396159	3557	D007029	IL-1 receptor antagonist | IL-1Ra	hypothalamus	0	0	1.0	6			0.0														
21396159	3557	D007249	IL-1 receptor antagonist | IL-1Ra	inflammation	1	1	1.0	10	3.0	1.0	1.0				IL-1Ra largely blocked the detrimental effects of this diet, suggesting a potential use for this agent in neurological disorders involving neuroinflammation.	1.0				1.0					1.0
21396159	3557	D008659	IL-1 receptor antagonist | IL-1Ra	metabolic syndrome	0	0	1.0	5			0.0														
21396159	3557	D009369	IL-1 receptor antagonist | IL-1Ra	cancer	0	0	1.0	4			0.0														
21396159	3557	D009410	IL-1 receptor antagonist | IL-1Ra	neuronal loss | degeneration	0	0	1.0	7			0.0														
21396159	3557	D009422	IL-1 receptor antagonist | IL-1Ra	neurological disorders	1	1	1.0	5			1.0				IL-1Ra largely blocked the detrimental effects of this diet, suggesting a potential use for this agent in neurological disorders involving neuroinflammation.	1.0									
21396159	3557	D009765	IL-1 receptor antagonist | IL-1Ra	obesity	0	0	1.0	5			0.0														
21396159	3557	D062787	IL-1 receptor antagonist | IL-1Ra	overdose	0	0	1.0	6			0.0	Di												ill D	
21483654	2100	D015179	estrogen receptor {beta	colorectal cancer | colon cancer | primary colon cancer | colorectal tumor | colon tumors | colorectal tumors	1	1	1.0	5	4.0	1.0	1.0	Gr			that expression of estrogen receptor {beta} was much lower in colon adenocarcinoma tissue than in normal colon tissue					1.0					1.0
21483654	23411	D015179	SIR=2	colorectal cancer | colon cancer | primary colon cancer | colorectal tumor | colon tumors | colorectal tumors	1	1	1.0	6	3.0	0.0	0.0	Gk													
21483654	3845	D015179	K-ras	colorectal cancer | colon cancer | primary colon cancer | colorectal tumor | colon tumors | colorectal tumors	0	0	1.0	5	4.0	1.0	1.0	Dk	C		Depending upon the tumor site, there are genotypic and phenotypic differences that may influence tumorigenesis in CRC. For example, microsatellite instability (MSI) and CpG island methylator phenotype-positive have associations with proximal tumors, whereas distal tumors have been associated with mutations in K-ras and P53, increased COX-2 expression, and loss of heterozygosity (LOH) at chromosome 18.					1.0				hard, multiple sentences	1.0
21483654	4513	D015179	COX-2	colorectal cancer | colon cancer | primary colon cancer | colorectal tumor | colon tumors | colorectal tumors	0	0	1.0	4	4.0	1.0	1.0	Dk	C		Depending upon the tumor site, there are genotypic and phenotypic differences that may influence tumorigenesis in CRC. For example, microsatellite instability (MSI) and CpG island methylator phenotype-positive have associations with proximal tumors, whereas distal tumors have been associated with mutations in K-ras and P53, increased COX-2 expression, and loss of heterozygosity (LOH) at chromosome 18.					1.0				hard, multiple sentences	1.0
21483654	7157	D015179	P53	colorectal cancer | colon cancer | primary colon cancer | colorectal tumor | colon tumors | colorectal tumors	0	0	1.0	5	4.0	1.0	1.0	Dk	C		Depending upon the tumor site, there are genotypic and phenotypic differences that may influence tumorigenesis in CRC. For example, microsatellite instability (MSI) and CpG island methylator phenotype-positive have associations with proximal tumors, whereas distal tumors have been associated with mutations in K-ras and P53, increased COX-2 expression, and loss of heterozygosity (LOH) at chromosome 18.					1.0				hard, multiple sentences	1.0
21679011	7052	D006223	tissue transglutaminase | Ttg	CD	1	1	1.0	10	10.0	1.0	1.0	Dr			Follow-up of antibody titers, particularly against tissue transglutaminase (Ttg), endomysium, and gliadin, has been proposed as a good indicator of transgressions in CD patients.					1.0					1.0
21816639	354	D000230	PSA	adenocarcinoma	0	0		0	1.0	0.0	0.0	Gk													
21816639	354	D011471	PSA	prostate cancer | redemonstrate prostate cancer | Prostate cancer | prostate cancers	0	0		0	4.0	0.0	0.0	Gk													
21876700	2353	D004402	c-fos	FD | cystic cranial FD	1	1	1.0	10			1.0				Previous studies have suggested that c-fos gene expression is a key mechanism in injury-induced FD.	1.0				1.0					
21876700	2353	D014947	c-fos	trauma	1	1	1.0	9			1.0				and upregulation of the c-fos gene in bone in relation with trauma has also been previously described.					1.0					
21926074	4342	D052256	Mos	patellar tendinopathy | Achilles tendinopathy	1	1	1.0	10			0.0	Gk													
21926074	558	D052256	Ark	patellar tendinopathy | Achilles tendinopathy	0	0	1.0	8			0.0	Gk													
21934688	6302	D001943	SAS	breast cancer | breast cancers | invasive breast cancers	0	0	1.0	9	6.0	0.0	0.0	Gk												SAS software	
21983962	4790	D007511	NF-kappaB | p50 | NF-kappaB1 | Nfkb1	ischaemia | ischaemic disorders | ischaemic damage | Ischaemia | ischaemia favours | ischaemic diseases	1	1		0	1.0	0.0	1.0				Phd2 haplodeficiency unleashes constitutive NF-kappaB signals that pre-adapt tissue-resident macrophages to ischaemia		1.0								
21983962	5155	D007511	Pdgfb | PDGFB	ischaemia | ischaemic disorders | ischaemic damage | Ischaemia | ischaemia favours | ischaemic diseases	0	0		0	1.0	0.0	0.0														
21983962	54583	D005198	Phd2 | PHD2 | Egln1 | PHD2H313A	FBS	0	1	1.0	4	1.0	0.0	0.0	Dk													
21983962	54583	D007511	Phd2 | PHD2 | Egln1 | PHD2H313A	ischaemia | ischaemic disorders | ischaemic damage | Ischaemia | ischaemia favours | ischaemic diseases	1	1	1.0	9	9.0	1.0	1.0				Macrophage skewing by Phd2 haplodeficiency prevents ischaemia by inducing arteriogenesis	1.0									1.0
21983962	5970	D007511	p65 | RelA | Rela	ischaemia | ischaemic disorders | ischaemic damage | Ischaemia | ischaemia favours | ischaemic diseases	0	0		0	1.0	0.0	0.0														
21983962	6387	D007511	Cxcl12 | Sdf1 | SDF1	ischaemia | ischaemic disorders | ischaemic damage | Ischaemia | ischaemia favours | ischaemic diseases	0	0		0	1.0	0.0	0.0														
21985690	6532	D009771	5HT transporter	obsessive-compulsive disorder | OCD	1	1	1.0	10	3.0	1.0	1.0				Variants of the 5HT transporter gene have been implicated in both OCD and PG, but the nature of the associations differ, with the long allele found in association with OCD and the short allele found in association with PG .		1.0								0.0
22178269	3091	D000860	HIF-1alpha | HIF-1a	hypoxia | hypoxic | Hypoxia	1	1	1.0	9	2.0	0.0	0.0	Di													
22178269	3091	D006526	HIF-1alpha | HIF-1a	HCV infection | HCV infection in the carcinogenic | HCV infected liver | HCV infection perturbs | HCV disease | HIF-1alpha in HCV infection	1	1	1.0	8			1.0				Importantly, we observed hepatocellular HIF-1alpha expression in chronic HCV infected liver tissue				2.0	1.0					
22178269	3091	D006528	HIF-1alpha | HIF-1a	hepatoma migration | hepatocellular carcinoma | hepatoma | increase hepatoma migration | virus infected hepatoma | Hepatocellular carcinoma | infection on hepatoma migration | HCV infection on hepatoma migration | HCV infection reduced hepatoma | infected hepatoma | HIF-1alpha in hepatoma migration independent of HCV infection | infection on hepatoma | hepatoma cell lines | HCV infected hepatoma	1	1	1.0	10	9.0	1.0	1.0				Inhibition of HIF-1alpha reversed the effect(s) of infection and glycoprotein expression on hepatoma permeability 	1.0	1.0		2.0	1.0					1.0
22178269	7040	D006528	TGF-beta | TGFbeta	hepatoma migration | hepatocellular carcinoma | hepatoma | increase hepatoma migration | virus infected hepatoma | Hepatocellular carcinoma | infection on hepatoma migration | HCV infection on hepatoma migration | HCV infection reduced hepatoma | infected hepatoma | HIF-1alpha in hepatoma migration independent of HCV infection | infection on hepatoma | hepatoma cell lines | HCV infected hepatoma	1	1	1.0	10	4.0	1.0	1.0				Neutralization of both growth factors shows different roles for VEGF and TGFbeta in regulating hepatoma polarity and migratio	1.0	1.0		2.0	2.0				target knowledge also in inro	1.0
